time,temperature,humidity,pm10,pm2_5,no2,co,aqi,traffic_index,hour,day,month,day_of_week,is_weekend
2025-12-09 01:00:00,14.3,60.05029,64.0,63.1,14.3,701.0,154.5285,0.14,1,9,12,1,0
2025-12-09 02:00:00,13.65,62.85105,63.8,62.9,12.4,672.0,154.54823,0.08,2,9,12,1,0
2025-12-09 03:00:00,13.2,65.1661,63.6,62.6,11.1,651.0,154.60088,0.08,3,9,12,1,0
2025-12-09 04:00:00,12.8,67.12165,63.3,62.4,10.6,649.0,154.6557,0.13,4,9,12,1,0
2025-12-09 05:00:00,12.1,70.51831,63.6,62.9,11.7,710.0,154.6908,0.09,5,9,12,1,0
2025-12-09 06:00:00,11.7,72.40209,65.0,64.3,16.4,903.0,154.68202,0.31,6,9,12,1,0
2025-12-09 07:00:00,11.6,72.88178,69.2,68.5,22.7,1161.0,154.5965,0.38,7,9,12,1,0
2025-12-09 08:00:00,12.8,68.2815,70.5,69.8,26.1,1323.0,154.42325,0.94,8,9,12,1,0
2025-12-09 09:00:00,15.1,60.243004,71.0,70.3,24.1,1310.0,154.18202,0.85,9,9,12,1,0
2025-12-09 10:00:00,17.9,50.589214,65.2,64.5,19.2,1202.0,153.90132,0.93,10,9,12,1,0
2025-12-09 11:00:00,20.8,44.448486,54.9,54.1,15.0,1079.0,153.56361,0.34,11,9,12,1,0
2025-12-09 12:00:00,22.85,37.908306,42.6,41.8,11.7,940.0,153.14694,0.5,12,9,12,1,0
2025-12-09 13:00:00,24.1,32.83214,36.4,35.5,9.2,787.0,152.6908,0.46,13,9,12,1,0
2025-12-09 14:00:00,24.45,31.278214,32.9,31.9,10.3,704.0,152.24123,0.54,14,9,12,1,0
2025-12-09 15:00:00,24.05,33.500355,31.4,30.3,18.1,744.0,151.80045,0.31,15,9,12,1,0
2025-12-09 16:00:00,23.1,37.594013,34.2,33.2,29.5,853.0,151.3421,0.37,16,9,12,1,0
2025-12-09 17:00:00,20.95,45.71076,42.6,41.3,36.4,958.0,150.89912,0.9,17,9,12,1,0
2025-12-09 18:00:00,20.3,49.209564,46.4,45.4,37.1,1041.0,150.5943,0.99,18,9,12,1,0
2025-12-09 19:00:00,19.35,51.496616,48.8,47.8,37.9,1120.0,150.30922,0.94,19,9,12,1,0
2025-12-09 20:00:00,18.7,52.199005,51.3,50.4,37.5,1173.0,150.0307,0.97,20,9,12,1,0
2025-12-09 21:00:00,18.15,52.943413,53.8,52.9,35.2,1188.0,148.91667,0.35,21,9,12,1,0
2025-12-09 22:00:00,17.45,54.955124,55.9,54.9,31.6,1178.0,147.72919,0.38,22,9,12,1,0
2025-12-09 23:00:00,16.5,57.96995,55.9,54.9,27.9,1151.0,146.60419,0.31,23,9,12,1,0
2025-12-10 00:00:00,15.3,62.1655,54.4,53.3,23.8,1100.0,145.5521,0.12,0,10,12,2,0
2025-12-10 01:00:00,14.7,64.17448,53.0,51.9,19.6,1033.0,144.47919,0.08,1,10,12,2,0
2025-12-10 02:00:00,14.15,66.27068,51.8,50.8,16.5,987.0,143.3125,0.11,2,10,12,2,0
2025-12-10 03:00:00,13.6,68.21324,51.2,50.2,14.9,959.0,142.05211,0.14,3,10,12,2,0
2025-12-10 04:00:00,13.15,70.00408,51.6,50.5,14.5,951.0,140.76044,0.08,4,10,12,2,0
2025-12-10 05:00:00,12.55,71.33281,50.2,49.1,14.2,1008.0,139.52084,0.1,5,10,12,2,0
2025-12-10 06:00:00,12.1,73.22253,54.7,53.8,19.3,1202.0,138.08334,0.35,6,10,12,2,0
2025-12-10 07:00:00,11.75,74.93088,62.6,61.9,26.2,1461.0,136.9896,0.3,7,10,12,2,0
2025-12-10 08:00:00,12.95,69.72646,66.4,65.7,29.8,1611.0,136.30211,0.92,8,10,12,2,0
2025-12-10 09:00:00,15.15,61.49981,68.7,68.2,27.2,1552.0,135.87502,0.85,9,10,12,2,0
2025-12-10 10:00:00,17.9,51.9869,65.7,65.2,21.4,1384.0,135.65623,0.91,10,10,12,2,0
2025-12-10 11:00:00,20.7,43.82094,59.5,58.9,16.5,1229.0,135.72914,0.35,11,10,12,2,0
2025-12-10 12:00:00,22.65,38.110294,51.2,50.5,12.0,1110.0,136.22916,0.48,12,10,12,2,0
2025-12-10 13:00:00,23.65,35.509495,46.3,45.5,8.3,1004.0,137.13542,0.53,13,10,12,2,0
2025-12-10 14:00:00,24.05,35.021973,44.2,43.5,10.7,969.0,138.17708,0.47,14,10,12,2,0
2025-12-10 15:00:00,23.7,38.279293,44.4,43.7,24.1,1063.0,139.3854,0.38,15,10,12,2,0
2025-12-10 16:00:00,22.8,42.944912,49.9,49.4,43.5,1228.0,140.78125,0.36,16,10,12,2,0
2025-12-10 17:00:00,20.4,53.887615,65.0,64.3,44.2,1345.0,142.46875,0.91,17,10,12,2,0
2025-12-10 18:00:00,20.25,52.606808,75.7,75.2,48.6,1352.0,144.86458,0.97,18,10,12,2,0
2025-12-10 19:00:00,19.4,54.71706,81.7,81.0,54.7,1312.0,147.96875,0.94,19,10,12,2,0
2025-12-10 20:00:00,18.4,57.660374,89.4,88.7,58.8,1292.0,150.30045,0.92,20,10,12,2,0
2025-12-10 21:00:00,17.6,60.229504,100.8,100.1,59.6,1334.0,151.14035,0.39,21,10,12,2,0
2025-12-10 22:00:00,17.0,60.90029,109.4,108.7,58.5,1397.0,152.17545,0.36,22,10,12,2,0
2025-12-10 23:00:00,16.55,60.99938,111.1,110.4,55.8,1422.0,153.35527,0.37,23,10,12,2,0
2025-12-11 00:00:00,15.2,63.63625,112.2,111.3,50.8,1372.0,154.57237,0.07,0,11,12,3,0
2025-12-11 01:00:00,14.15,68.09498,113.4,112.5,44.2,1285.0,155.8443,0.1,1,11,12,3,0
2025-12-11 02:00:00,13.15,72.669014,113.4,112.5,38.4,1218.0,157.17325,0.09,2,11,12,3,0
2025-12-11 03:00:00,12.4,76.32555,110.6,109.7,33.3,1170.0,158.5263,0.14,3,11,12,3,0
2025-12-11 04:00:00,12.05,77.57425,107.3,106.4,29.1,1143.0,159.83115,0.11,4,11,12,3,0
2025-12-11 05:00:00,11.1,84.8681,120.6,119.7,30.6,1201.0,161.05702,0.12,5,11,12,3,0
2025-12-11 06:00:00,10.75,85.98683,131.8,130.9,38.2,1457.0,162.60526,0.36,6,11,12,3,0
2025-12-11 07:00:00,10.75,85.11753,149.0,147.6,48.3,1798.0,164.29605,0.39,7,11,12,3,0
2025-12-11 08:00:00,12.4,76.06726,148.1,147.6,52.3,1953.0,166.17543,0.88,8,11,12,3,0
2025-12-11 09:00:00,15.15,64.493004,137.4,136.4,44.7,1751.0,167.9715,0.93,9,11,12,3,0
2025-12-11 10:00:00,18.25,52.079823,114.3,113.4,31.1,1362.0,169.4671,0.86,10,11,12,3,0
2025-12-11 11:00:00,21.45,43.734634,85.2,84.3,20.1,1030.0,170.52412,0.33,11,11,12,3,0
2025-12-11 12:00:00,23.45,36.807655,66.4,65.7,13.6,823.0,171.08113,0.5,12,11,12,3,0
2025-12-11 13:00:00,24.4,33.599594,55.9,55.3,9.8,673.0,171.41447,0.54,13,11,12,3,0
2025-12-11 14:00:00,24.65,32.987827,50.2,49.7,11.5,616.0,171.62938,0.52,14,11,12,3,0
2025-12-11 15:00:00,24.25,34.135296,47.4,46.9,22.4,691.0,171.76535,0.31,15,11,12,3,0
2025-12-11 16:00:00,23.35,38.179874,49.8,49.4,38.9,858.0,171.83551,0.31,16,11,12,3,0
2025-12-11 17:00:00,20.7,52.02695,71.0,70.8,48.0,1035.0,171.83551,0.96,17,11,12,3,0
2025-12-11 18:00:00,20.0,55.053246,81.5,81.3,53.8,1222.0,171.97807,1.0,18,11,12,3,0
2025-12-11 19:00:00,19.05,59.18245,87.5,87.3,61.7,1419.0,172.11185,0.93,19,11,12,3,0
2025-12-11 20:00:00,18.2,62.001465,94.5,94.3,66.2,1542.0,172.25,0.99,20,11,12,3,0
2025-12-11 21:00:00,17.5,64.36448,101.0,100.8,64.9,1540.0,172.3728,0.32,21,11,12,3,0
2025-12-11 22:00:00,17.05,65.12828,105.5,105.2,60.3,1463.0,172.38815,0.38,22,11,12,3,0
2025-12-11 23:00:00,16.85,65.95898,106.9,106.4,54.7,1379.0,172.3114,0.39,23,11,12,3,0
2025-12-12 00:00:00,15.35,71.143074,106.4,105.9,47.7,1300.0,172.2237,0.05,0,12,12,4,0
2025-12-12 01:00:00,13.95,77.09014,107.3,106.9,39.6,1215.0,172.10527,0.15,1,12,12,4,0
2025-12-12 02:00:00,13.15,80.39759,109.4,109.0,33.9,1152.0,171.98245,0.13,2,12,12,4,0
2025-12-12 03:00:00,12.4,83.03941,112.5,111.8,31.6,1093.0,171.9057,0.06,3,12,12,4,0
2025-12-12 04:00:00,11.75,84.93944,116.6,115.9,31.8,1057.0,171.95175,0.11,4,12,12,4,0
2025-12-12 05:00:00,11.2,88.38228,132.2,131.8,37.5,1130.0,172.1601,0.13,5,12,12,4,0
2025-12-12 06:00:00,10.5,89.82597,143.9,143.0,45.3,1441.0,172.42545,0.39,6,12,12,4,0
2025-12-12 07:00:00,10.35,90.42319,161.6,161.1,55.5,1860.0,172.6908,0.34,7,12,12,4,0
2025-12-12 08:00:00,12.15,81.62381,167.2,166.7,59.5,2090.0,172.98685,0.94,8,12,12,4,0
2025-12-12 09:00:00,15.25,68.55016,156.5,156.0,51.6,1954.0,173.4057,0.87,9,12,12,4,0
2025-12-12 10:00:00,18.35,56.310463,138.3,137.4,37.6,1629.0,173.83553,0.87,10,12,12,4,0
2025-12-12 11:00:00,20.95,47.43685,115.5,114.3,26.1,1341.0,174.36183,0.38,11,12,12,4,0
2025-12-12 12:00:00,22.85,39.619633,97.1,95.5,17.3,1138.0,175.01974,0.5,12,12,12,4,0
2025-12-12 13:00:00,23.85,34.608677,89.2,86.8,11.0,973.0,175.67325,0.51,13,12,12,4,0
2025-12-12 14:00:00,24.35,31.574625,84.8,82.2,14.9,929.0,176.36404,0.55,14,12,12,4,0
2025-12-12 15:00:00,24.3,30.807796,83.4,80.6,34.8,1070.0,177.07675,0.31,15,12,12,4,0
2025-12-12 16:00:00,23.45,34.49488,93.4,90.8,65.0,1332.0,177.8158,0.39,16,12,12,4,0
2025-12-12 17:00:00,20.95,48.078636,171.4,167.2,98.6,1609.0,187.65942,0.93,17,12,12,4,0
2025-12-12 18:00:00,19.9,53.044857,217.0,212.8,122.8,1891.0,197.06633,0.91,18,12,12,4,0
2025-12-12 19:00:00,19.1,57.448837,260.8,256.1,155.6,2188.0,190.52933,0.94,19,12,12,4,0
2025-12-12 20:00:00,18.4,61.22861,295.2,291.5,176.2,2428.0,187.42325,0.91,20,12,12,4,0
2025-12-12 21:00:00,17.9,63.1814,315.7,312.0,174.2,2618.0,191.7478,0.33,21,12,12,4,0
2025-12-12 22:00:00,17.15,66.24294,323.2,319.4,160.0,2752.0,196.3794,0.39,22,12,12,4,0
2025-12-12 23:00:00,16.35,69.461975,315.7,312.0,144.3,2736.0,202.04584,0.34,23,12,12,4,0
2025-12-13 00:00:00,15.25,74.771286,294.3,290.6,129.6,2444.0,210.61249,0.16,0,13,12,5,1
2025-12-13 01:00:00,14.3,79.75667,272.9,269.2,113.4,2002.0,218.30835,0.25,1,13,12,5,1
2025-12-13 02:00:00,13.85,81.57239,253.3,250.5,98.8,1699.0,225.07086,0.19,2,13,12,5,1
2025-12-13 03:00:00,13.65,81.81834,239.3,237.0,86.1,1621.0,230.96667,0.19,3,13,12,5,1
2025-12-13 04:00:00,13.35,82.602,231.4,228.6,75.1,1681.0,236.18335,0.2,4,13,12,5,1
2025-12-13 05:00:00,13.05,82.0147,224.9,222.6,62.6,1912.0,240.87915,0.21,5,13,12,5,1
2025-12-13 06:00:00,12.75,82.80425,231.4,229.1,68.8,2525.0,244.66254,0.17,6,13,12,5,1
2025-12-13 07:00:00,12.7,83.633675,244.0,242.1,76.8,3308.0,248.25,0.22,7,13,12,5,1
2025-12-13 08:00:00,14.05,79.456314,239.3,238.4,77.7,3660.0,251.625,0.23,8,13,12,5,1
2025-12-13 09:00:00,16.5,69.031296,212.8,211.4,65.0,3167.0,254.61249,0.18,9,13,12,5,1
2025-12-13 10:00:00,19.3,57.881893,190.0,188.6,45.3,2242.0,256.9208,0.47,10,13,12,5,1
2025-12-13 11:00:00,21.35,51.852486,164.4,162.1,30.1,1520.0,259.0542,0.54,11,13,12,5,1
2025-12-13 12:00:00,23.05,44.329327,138.8,136.0,21.3,1244.0,261.04584,0.52,12,13,12,5,1
2025-12-13 13:00:00,24.0,40.079514,125.3,122.5,16.8,1170.0,262.73337,0.54,13,13,12,5,1
2025-12-13 14:00:00,24.5,37.357117,116.6,113.4,22.4,1204.0,264.22086,0.22,14,13,12,5,1
2025-12-13 15:00:00,24.4,36.827934,112.9,109.7,45.5,1339.0,265.52087,0.2,15,13,12,5,1
2025-12-13 16:00:00,23.75,38.68348,131.3,128.5,78.5,1582.0,266.73337,0.2,16,13,12,5,1
2025-12-13 17:00:00,21.0,52.27922,204.9,200.7,91.6,1860.0,268.3042,0.63,17,13,12,5,1
2025-12-13 18:00:00,20.2,56.585526,235.2,231.4,101.4,2203.0,269.70004,0.56,18,13,12,5,1
2025-12-13 19:00:00,19.15,63.88077,260.8,257.0,114.5,2581.0,270.475,0.59,19,13,12,5,1
2025-12-13 20:00:00,18.2,67.79106,271.0,267.3,121.6,2834.0,270.51254,0.6,20,13,12,5,1
2025-12-13 21:00:00,17.3,71.98112,265.4,262.6,117.8,2856.0,269.50415,0.21,21,13,12,5,1
2025-12-13 22:00:00,16.3,76.69593,254.3,251.5,108.1,2753.0,267.4458,0.22,22,13,12,5,1
2025-12-13 23:00:00,15.35,82.84721,245.9,244.0,97.8,2676.0,264.61667,0.2,23,13,12,5,1
2025-12-14 00:00:00,14.7,85.2571,240.3,237.5,88.1,2687.0,261.78333,0.22,0,14,12,6,1
2025-12-14 01:00:00,14.05,87.465416,235.2,232.8,77.9,2724.0,259.5708,0.17,1,14,12,6,1
2025-12-14 02:00:00,13.65,88.590645,233.3,230.5,69.4,2758.0,258.05417,0.25,2,14,12,6,1
2025-12-14 03:00:00,13.3,89.14866,232.4,230.0,62.9,2754.0,257.22083,0.21,3,14,12,6,1
2025-12-14 04:00:00,12.95,90.010345,232.4,230.0,58.2,2746.0,256.92917,0.21,4,14,12,6,1
2025-12-14 05:00:00,11.55,93.26922,229.6,227.2,47.5,2809.0,256.9875,0.2,5,14,12,6,1
2025-12-14 06:00:00,11.2,93.56329,231.9,230.0,56.3,3089.0,257.17917,0.2,6,14,12,6,1
2025-12-14 07:00:00,11.2,93.56329,243.1,241.2,67.7,3439.0,257.2167,0.18,7,14,12,6,1
2025-12-14 08:00:00,13.5,85.69553,254.3,252.4,72.0,3494.0,257.1792,0.2,8,14,12,6,1
2025-12-14 09:00:00,16.9,71.43462,228.2,226.8,62.1,2968.0,257.7625,0.17,9,14,12,6,1
2025-12-14 10:00:00,19.75,59.941177,208.2,206.3,45.1,2147.0,258.40417,0.47,10,14,12,6,1
2025-12-14 11:00:00,21.2,54.27224,183.9,180.7,31.6,1528.0,259.14163,0.49,11,14,12,6,1
2025-12-14 12:00:00,22.8,47.94135,169.5,164.4,23.3,1322.0,259.9167,0.46,12,14,12,6,1
2025-12-14 13:00:00,23.7,43.485363,157.9,152.3,18.5,1317.0,261.1,0.55,13,14,12,6,1
2025-12-14 14:00:00,24.15,40.79921,145.3,139.7,23.4,1378.0,262.34164,0.2,14,14,12,6,1
2025-12-14 15:00:00,24.15,40.25652,138.8,133.6,44.3,1485.0,263.43747,0.23,15,14,12,6,1
2025-12-14 16:00:00,23.35,51.357265,155.1,150.4,74.9,1658.0,264.43335,0.2,16,14,12,6,1
2025-12-14 17:00:00,21.1,59.67206,221.7,216.5,125.2,1813.0,265.34583,0.56,17,14,12,6,1
2025-12-14 18:00:00,20.2,60.24541,265.4,259.8,136.0,1914.0,266.00418,0.56,18,14,12,6,1
2025-12-14 19:00:00,19.35,61.65236,297.1,291.5,150.5,1999.0,267.1875,0.65,19,14,12,6,1
2025-12-14 20:00:00,18.75,65.49549,319.4,314.8,158.4,2093.0,268.62497,0.59,20,14,12,6,1
2025-12-14 21:00:00,18.25,68.02449,333.4,328.8,154.2,2213.0,270.60413,0.21,21,14,12,6,1
2025-12-14 22:00:00,17.9,69.30869,337.1,333.4,143.3,2343.0,273.36246,0.2,22,14,12,6,1
2025-12-14 23:00:00,17.4,71.292984,334.3,329.7,132.1,2466.0,276.77496,0.17,23,14,12,6,1
2025-12-15 00:00:00,16.25,74.69349,323.2,318.5,122.2,2607.0,280.34583,0.05,0,15,12,0,0
2025-12-15 01:00:00,14.8,80.62313,308.3,304.5,111.9,2740.0,283.72083,0.06,1,15,12,0,0
2025-12-15 02:00:00,13.6,87.71345,288.7,285.0,102.6,2773.0,286.70834,0.11,2,15,12,0,0
2025-12-15 03:00:00,12.55,93.01205,261.7,258.9,95.0,2599.0,288.97916,0.08,3,15,12,0,0
2025-12-15 04:00:00,11.95,95.480934,236.6,233.3,88.3,2324.0,290.18335,0.06,4,15,12,0,0
2025-12-15 05:00:00,11.3,93.5682,196.0,193.2,51.5,2178.0,290.32083,0.12,5,15,12,0,0
2025-12-15 06:00:00,10.85,95.442535,203.0,200.2,54.1,2339.0,288.90414,0.31,6,15,12,0,0
2025-12-15 07:00:00,10.5,99.335594,210.5,207.7,57.2,2629.0,287.6625,0.3,7,15,12,0,0
2025-12-15 08:00:00,11.45,96.740776,206.8,204.0,55.9,2739.0,286.26666,0.87,8,15,12,0,0
2025-12-15 09:00:00,13.75,87.14974,194.6,192.3,46.1,2494.0,284.25003,0.9,9,15,12,0,0
2025-12-15 10:00:00,16.1,75.91023,165.8,162.1,31.9,2070.0,282.8125,0.88,10,15,12,0,0
2025-12-15 11:00:00,19.4,62.894276,124.3,119.2,20.6,1684.0,280.97086,0.3,11,15,12,0,0
2025-12-15 12:00:00,21.7,50.585514,102.9,97.3,13.8,1387.0,278.40833,0.47,12,15,12,0,0
2025-12-15 13:00:00,22.85,44.125885,89.6,84.1,9.8,1128.0,275.6125,0.49,13,15,12,0,0
2025-12-15 14:00:00,23.3,45.596195,79.2,74.0,11.0,979.0,272.77084,0.49,14,15,12,0,0
2025-12-15 15:00:00,23.2,47.733192,73.1,68.5,20.8,1001.0,270.03336,0.4,15,15,12,0,0
2025-12-15 16:00:00,22.4,49.77455,72.9,69.4,35.7,1131.0,267.32083,0.4,16,15,12,0,0
2025-12-15 17:00:00,19.9,56.51073,89.9,85.7,48.8,1259.0,263.94583,0.93,17,15,12,0,0
2025-12-15 18:00:00,19.1,59.588684,95.7,92.2,47.8,1370.0,258.49582,0.91,18,15,12,0,0
2025-12-15 19:00:00,18.15,64.29433,94.3,91.5,46.2,1478.0,251.51251,0.9,19,15,12,0,0
2025-12-15 20:00:00,17.25,67.82064,92.9,90.6,43.6,1508.0,243.17917,0.92,20,15,12,0,0
2025-12-15 21:00:00,16.6,68.82221,95.0,92.9,39.4,1401.0,233.83752,0.35,21,15,12,0,0
2025-12-15 22:00:00,16.15,68.27487,99.0,97.1,34.1,1215.0,224.00836,0.32,22,15,12,0,0
2025-12-15 23:00:00,15.4,69.97311,99.7,97.8,28.8,1052.0,214.1625,0.31,23,15,12,0,0
2025-12-16 00:00:00,14.4,72.652,97.1,95.5,23.5,936.0,204.5,0.1,0,16,12,1,0
2025-12-16 01:00:00,13.7,75.51496,94.8,92.9,18.3,843.0,197.47807,0.14,1,16,12,1,0
2025-12-16 02:00:00,13.15,79.06123,92.2,90.6,14.3,795.0,192.8377,0.11,2,16,12,1,0
2025-12-16 03:00:00,12.8,82.257805,89.4,88.0,11.7,802.0,188.57457,0.12,3,16,12,1,0
2025-12-16 04:00:00,12.45,85.30051,86.6,85.4,10.3,854.0,184.82675,0.05,4,16,12,1,0
2025-12-16 05:00:00,11.95,88.15147,91.7,90.3,11.7,951.0,181.58333,0.14,5,16,12,1,0
2025-12-16 06:00:00,11.75,88.726,93.1,92.0,16.4,1145.0,179.32675,0.38,6,16,12,1,0
2025-12-16 07:00:00,11.6,89.609055,99.4,98.3,22.7,1384.0,176.95395,0.4,7,16,12,1,0
2025-12-16 08:00:00,12.95,83.38412,101.7,100.6,26.0,1509.0,174.55482,0.88,8,16,12,1,0
2025-12-16 09:00:00,15.15,73.03133,102.4,101.5,23.3,1422.0,172.2873,0.91,9,16,12,1,0
2025-12-16 10:00:00,17.8,61.703114,93.8,92.7,17.5,1223.0,170.29607,0.88,10,16,12,1,0
2025-12-16 11:00:00,20.0,55.79012,82.9,81.5,12.9,1049.0,168.77412,0.36,11,16,12,1,0
2025-12-16 12:00:00,21.9,48.49833,76.1,74.5,10.2,935.0,167.94737,0.53,12,16,12,1,0
2025-12-16 13:00:00,22.95,44.89708,71.7,69.8,8.7,846.0,167.44736,0.49,13,16,12,1,0
2025-12-16 14:00:00,23.3,44.99396,70.3,68.2,10.0,822.0,167.13377,0.46,14,16,12,1,0
2025-12-16 15:00:00,23.05,47.534885,71.2,68.9,16.6,906.0,167.00658,0.32,15,16,12,1,0
2025-12-16 16:00:00,22.2,52.247124,72.9,70.1,26.0,1055.0,167.01535,0.3,16,16,12,1,0
2025-12-16 17:00:00,20.5,59.725304,71.0,68.7,33.5,1177.0,167.0307,1.0,17,16,12,1,0
2025-12-16 18:00:00,19.6,64.190186,75.7,73.1,32.7,1237.0,166.6579,0.92,18,16,12,1,0
2025-12-16 19:00:00,18.8,66.80966,79.2,76.4,31.5,1269.0,166.23903,0.98,19,16,12,1,0
2025-12-16 20:00:00,18.1,68.66809,83.1,80.1,30.0,1285.0,165.9079,0.98,20,16,12,1,0
2025-12-16 21:00:00,17.3,71.27426,88.9,85.9,28.1,1287.0,165.67763,0.32,21,16,12,1,0
2025-12-16 22:00:00,16.55,74.25369,95.2,92.0,25.9,1272.0,165.52412,0.38,22,16,12,1,0
2025-12-16 23:00:00,15.5,78.878845,97.6,94.5,23.3,1248.0,165.41228,0.34,23,16,12,1,0
2025-12-17 00:00:00,14.6,82.755844,97.6,94.5,19.8,1207.0,165.3399,0.11,0,17,12,2,0
2025-12-17 01:00:00,14.05,84.62681,97.8,94.8,16.0,1155.0,165.31798,0.08,1,17,12,2,0
2025-12-17 02:00:00,13.5,86.265335,98.0,95.0,13.2,1121.0,165.35963,0.1,2,17,12,2,0
2025-12-17 03:00:00,13.1,87.0886,98.0,95.0,11.6,1098.0,165.45615,0.06,3,17,12,2,0
2025-12-17 04:00:00,12.7,88.21684,98.0,95.2,11.0,1092.0,165.60965,0.06,4,17,12,2,0
2025-12-17 05:00:00,11.6,90.210556,100.6,97.8,12.3,1145.0,165.82457,0.06,5,17,12,2,0
2025-12-17 06:00:00,11.4,90.49841,102.7,99.9,17.4,1331.0,165.98904,0.34,6,17,12,2,0
2025-12-17 07:00:00,11.4,89.59355,107.6,104.8,24.2,1578.0,166.16228,0.36,7,17,12,2,0
2025-12-17 08:00:00,12.85,81.989136,109.4,106.9,27.8,1707.0,166.30482,0.86,8,17,12,2,0
2025-12-17 09:00:00,15.2,71.114655,109.9,107.3,25.3,1614.0,166.44298,0.87,9,17,12,2,0
2025-12-17 10:00:00,17.75,61.89769,106.2,103.1,19.6,1404.0,166.57018,0.86,10,17,12,2,0
2025-12-17 11:00:00,19.85,57.443005,97.1,93.6,14.8,1216.0,166.79826,0.38,11,17,12,2,0
2025-12-17 12:00:00,21.75,51.444252,83.4,79.6,11.3,1077.0,167.0636,0.53,12,17,12,2,0
2025-12-17 13:00:00,23.1,46.767345,74.7,71.2,8.8,959.0,167.17543,0.54,13,17,12,2,0
2025-12-17 14:00:00,23.75,44.671524,69.2,65.7,10.3,917.0,167.20615,0.46,14,17,12,2,0
2025-12-17 15:00:00,23.65,45.844074,66.1,62.6,19.0,1013.0,167.15132,0.39,15,17,12,2,0
2025-12-17 16:00:00,22.8,49.881344,66.4,63.1,31.7,1186.0,167.01315,0.37,16,17,12,2,0
2025-12-17 17:00:00,20.55,60.130337,84.3,79.4,40.7,1307.0,166.85965,1.0,17,17,12,2,0
2025-12-17 18:00:00,19.6,64.190186,84.3,79.9,40.4,1314.0,167.0943,0.91,18,17,12,2,0
2025-12-17 19:00:00,18.9,65.312706,85.2,80.6,39.8,1269.0,167.24341,0.93,19,17,12,2,0
2025-12-17 20:00:00,18.05,66.21436,87.8,82.7,39.1,1236.0,167.33553,0.92,20,17,12,2,0
2025-12-17 21:00:00,17.05,68.68437,92.2,86.6,38.3,1245.0,167.39255,0.3,21,17,12,2,0
2025-12-17 22:00:00,16.1,71.75956,97.8,91.5,37.3,1266.0,167.4079,0.4,22,17,12,2,0
2025-12-17 23:00:00,14.85,77.74563,100.6,94.1,35.6,1271.0,167.39693,0.4,23,17,12,2,0
2025-12-18 00:00:00,14.35,79.49918,101.0,93.8,32.4,1241.0,167.38815,0.14,0,18,12,3,0
2025-12-18 01:00:00,13.4,84.55479,102.4,94.8,28.5,1195.0,167.3728,0.07,1,18,12,3,0
2025-12-18 02:00:00,12.75,87.345634,103.4,95.5,25.5,1158.0,167.3728,0.05,2,18,12,3,0
2025-12-18 03:00:00,12.45,87.90179,104.3,96.2,23.0,1104.0,167.38376,0.08,3,18,12,3,0
2025-12-18 04:00:00,12.0,89.341415,105.5,97.1,21.4,1059.0,167.4101,0.09,4,18,12,3,0
2025-12-18 05:00:00,11.9,92.05448,129.0,120.1,27.2,1122.0,167.45175,0.07,5,18,12,3,0
2025-12-18 06:00:00,11.75,92.66065,148.5,139.2,35.2,1423.0,167.94078,0.32,6,18,12,3,0
2025-12-18 07:00:00,11.55,93.580444,186.7,177.0,45.8,1831.0,168.80263,0.38,7,18,12,3,0
2025-12-18 08:00:00,12.9,88.527435,181.1,173.2,50.9,2055.0,170.38596,0.9,8,18,12,3,0
2025-12-18 09:00:00,15.3,78.072014,183.9,177.9,45.6,1920.0,171.8399,0.85,9,18,12,3,0
2025-12-18 10:00:00,17.8,68.15736,162.5,152.7,34.9,1599.0,173.38815,0.9,10,18,12,3,0
2025-12-18 11:00:00,19.3,60.631348,142.5,130.4,25.6,1324.0,174.47588,0.38,11,18,12,3,0
2025-12-18 12:00:00,21.0,51.932827,123.9,108.7,18.5,1163.0,175.28288,0.49,12,18,12,3,0
2025-12-18 13:00:00,22.0,47.72386,108.5,92.2,12.9,1048.0,175.92104,0.54,13,18,12,3,0
2025-12-18 14:00:00,22.5,47.070908,98.7,82.7,13.5,998.0,176.38156,0.47,14,18,12,3,0
2025-12-18 15:00:00,22.35,48.620045,93.8,78.5,24.4,1041.0,176.75438,0.31,15,18,12,3,0
2025-12-18 16:00:00,21.55,52.94562,95.9,83.6,41.6,1150.0,177.10307,0.4,16,18,12,3,0
2025-12-18 17:00:00,19.25,62.447666,136.9,123.9,60.2,1268.0,177.55263,0.99,17,18,12,3,0
2025-12-18 18:00:00,18.2,68.913956,157.9,144.4,68.5,1389.0,178.5285,0.98,18,18,12,3,0
2025-12-18 19:00:00,17.55,72.73905,178.8,166.2,79.8,1518.0,179.94298,0.91,19,18,12,3,0
2025-12-18 20:00:00,16.95,76.29747,195.6,183.5,86.9,1616.0,181.82016,0.96,20,18,12,3,0
2025-12-18 21:00:00,16.15,81.06961,208.2,196.0,87.2,1671.0,184.0307,0.34,21,18,12,3,0
2025-12-18 22:00:00,15.35,85.0472,217.5,205.8,83.3,1694.0,186.42981,0.34,22,18,12,3,0
2025-12-18 23:00:00,14.75,88.10415,215.1,204.4,76.0,1684.0,188.9364,0.33,23,18,12,3,0
2025-12-19 00:00:00,13.85,90.670586,200.2,190.0,63.2,1617.0,191.35526,0.1,0,19,12,4,0
2025-12-19 01:00:00,13.3,92.74604,180.7,171.8,47.0,1516.0,193.4649,0.11,1,19,12,4,0
